id,path,score,hits,misses
target_000886,mem_images/target_000886.jpg,0.5402298850574713,47,40
target_000887,mem_images/target_000887.jpg,0.4520547945205479,33,40
target_000888,mem_images/target_000888.jpg,0.6987951807228916,58,25
target_000889,mem_images/target_000889.jpg,0.6024096385542169,50,33
target_000890,mem_images/target_000890.jpg,0.5967741935483871,37,25
target_000891,mem_images/target_000891.jpg,0.4583333333333333,33,39
target_000892,mem_images/target_000892.jpg,0.8024691358024691,65,16
target_000893,mem_images/target_000893.jpg,0.6493506493506493,50,27
target_000894,mem_images/target_000894.jpg,0.632183908045977,55,32
target_000895,mem_images/target_000895.jpg,0.7123287671232876,52,21
target_000896,mem_images/target_000896.jpg,0.5529411764705883,47,38
target_000897,mem_images/target_000897.jpg,0.5066666666666667,38,37
target_000898,mem_images/target_000898.jpg,0.546875,35,29
target_000899,mem_images/target_000899.jpg,0.6835443037974683,54,25
target_000900,mem_images/target_000900.jpg,0.76,57,18
target_000901,mem_images/target_000901.jpg,0.5857142857142857,41,29
target_000902,mem_images/target_000902.jpg,0.8333333333333334,65,13
target_000903,mem_images/target_000903.jpg,0.6794871794871795,53,25
target_000904,mem_images/target_000904.jpg,0.41333333333333333,31,44
target_000905,mem_images/target_000905.jpg,0.6333333333333333,38,22
target_000906,mem_images/target_000906.jpg,0.686046511627907,59,27
target_000907,mem_images/target_000907.jpg,0.6436781609195402,56,31
target_000908,mem_images/target_000908.jpg,0.7051282051282052,55,23
target_000909,mem_images/target_000909.jpg,0.6923076923076923,45,20
target_000910,mem_images/target_000910.jpg,0.6811594202898551,47,22
target_000911,mem_images/target_000911.jpg,0.7349397590361446,61,22
target_000912,mem_images/target_000912.jpg,0.3950617283950617,32,49
target_000913,mem_images/target_000913.jpg,0.7590361445783133,63,20
target_000914,mem_images/target_000914.jpg,0.6447368421052632,49,27
target_000915,mem_images/target_000915.jpg,0.7948717948717948,62,16
target_000916,mem_images/target_000916.jpg,0.6447368421052632,49,27
target_000917,mem_images/target_000917.jpg,0.47058823529411764,32,36
target_000918,mem_images/target_000918.jpg,0.7341772151898734,58,21
target_000919,mem_images/target_000919.jpg,0.7352941176470589,50,18
target_000920,mem_images/target_000920.jpg,0.5921052631578947,45,31
target_000921,mem_images/target_000921.jpg,0.6041666666666666,58,38
target_000922,mem_images/target_000922.jpg,0.8208955223880597,55,12
target_000923,mem_images/target_000923.jpg,0.7974683544303798,63,16
target_000924,mem_images/target_000924.jpg,0.7647058823529411,65,20
target_000925,mem_images/target_000925.jpg,0.6777777777777778,61,29
target_000926,mem_images/target_000926.jpg,0.6951219512195121,57,25
target_000927,mem_images/target_000927.jpg,0.6891891891891891,51,23
target_000928,mem_images/target_000928.jpg,0.5428571428571428,38,32
target_000929,mem_images/target_000929.jpg,0.41935483870967744,26,36
target_000930,mem_images/target_000930.jpg,0.6951219512195121,57,25
target_000931,mem_images/target_000931.jpg,0.6142857142857143,43,27
target_000932,mem_images/target_000932.jpg,0.6195652173913043,57,35
target_000933,mem_images/target_000933.jpg,0.7142857142857143,55,22
target_000934,mem_images/target_000934.jpg,0.6666666666666666,56,28
target_000935,mem_images/target_000935.jpg,0.7380952380952381,62,22
target_000936,mem_images/target_000936.jpg,0.6666666666666666,52,26
target_000937,mem_images/target_000937.jpg,0.8125,65,15
target_000938,mem_images/target_000938.jpg,0.6301369863013698,46,27
target_000939,mem_images/target_000939.jpg,0.3684210526315789,28,48
target_000940,mem_images/target_000940.jpg,0.4931506849315068,36,37
target_000941,mem_images/target_000941.jpg,0.6049382716049383,49,32
target_000942,mem_images/target_000942.jpg,0.6590909090909091,58,30
target_000943,mem_images/target_000943.jpg,0.703125,45,19
target_000944,mem_images/target_000944.jpg,0.7,56,24
target_000945,mem_images/target_000945.jpg,0.64,48,27
target_000946,mem_images/target_000946.jpg,0.7313432835820896,49,18
target_000947,mem_images/target_000947.jpg,0.6219512195121951,51,31
target_000948,mem_images/target_000948.jpg,0.8,64,16
target_000949,mem_images/target_000949.jpg,0.8,68,17
target_000950,mem_images/target_000950.jpg,0.6025641025641025,47,31
target_000951,mem_images/target_000951.jpg,0.6338028169014085,45,26
target_000952,mem_images/target_000952.jpg,0.6493506493506493,50,27
target_000953,mem_images/target_000953.jpg,0.7471264367816092,65,22
target_000954,mem_images/target_000954.jpg,0.5068493150684932,37,36
target_000955,mem_images/target_000955.jpg,0.631578947368421,48,28
target_000956,mem_images/target_000956.jpg,0.7407407407407407,60,21
target_000957,mem_images/target_000957.jpg,0.6823529411764706,58,27
target_000958,mem_images/target_000958.jpg,0.7205882352941176,49,19
target_000959,mem_images/target_000959.jpg,0.65625,42,22
target_000960,mem_images/target_000960.jpg,0.691358024691358,56,25
target_000961,mem_images/target_000961.jpg,0.56,42,33
target_000962,mem_images/target_000962.jpg,0.7922077922077922,61,16
target_000963,mem_images/target_000963.jpg,0.6588235294117647,56,29
target_000964,mem_images/target_000964.jpg,0.7313432835820896,49,18
target_000965,mem_images/target_000965.jpg,0.7285714285714285,51,19
target_000966,mem_images/target_000966.jpg,0.8309859154929577,59,12
target_000967,mem_images/target_000967.jpg,0.8433734939759037,70,13
target_000968,mem_images/target_000968.jpg,0.84,63,12
target_000969,mem_images/target_000969.jpg,0.7297297297297297,54,20
target_000970,mem_images/target_000970.jpg,0.7311827956989247,68,25
target_000971,mem_images/target_000971.jpg,0.6301369863013698,46,27
target_000972,mem_images/target_000972.jpg,0.6707317073170732,55,27
target_000973,mem_images/target_000973.jpg,0.5714285714285714,40,30
target_000974,mem_images/target_000974.jpg,0.8045977011494253,70,17
target_000975,mem_images/target_000975.jpg,0.7402597402597403,57,20
target_000976,mem_images/target_000976.jpg,0.5238095238095238,44,40
target_000977,mem_images/target_000977.jpg,0.6794871794871795,53,25
target_000978,mem_images/target_000978.jpg,0.8,60,15
target_000979,mem_images/target_000979.jpg,0.7564102564102564,59,19
target_000980,mem_images/target_000980.jpg,0.5764705882352941,49,36
target_000981,mem_images/target_000981.jpg,0.5797101449275363,40,29
target_000982,mem_images/target_000982.jpg,0.7228915662650602,60,23
target_000983,mem_images/target_000983.jpg,0.5846153846153846,38,27
target_000984,mem_images/target_000984.jpg,0.5609756097560976,46,36
target_000985,mem_images/target_000985.jpg,0.7761194029850746,52,15
target_000986,mem_images/target_000986.jpg,0.6588235294117647,56,29
target_000987,mem_images/target_000987.jpg,0.7674418604651163,66,20
target_000988,mem_images/target_000988.jpg,0.5135135135135135,38,36
target_000989,mem_images/target_000989.jpg,0.8289473684210527,63,13
target_000990,mem_images/target_000990.jpg,0.5714285714285714,44,33
target_000991,mem_images/target_000991.jpg,0.75,63,21
target_000992,mem_images/target_000992.jpg,0.525,42,38
target_000993,mem_images/target_000993.jpg,0.8701298701298701,67,10
target_000994,mem_images/target_000994.jpg,0.6190476190476191,52,32
target_000995,mem_images/target_000995.jpg,0.41333333333333333,31,44
target_000996,mem_images/target_000996.jpg,0.6533333333333333,49,26
target_000997,mem_images/target_000997.jpg,0.7894736842105263,60,16
target_000998,mem_images/target_000998.jpg,0.8604651162790697,74,12
target_000999,mem_images/target_000999.jpg,0.8026315789473685,61,15
target_001000,mem_images/target_001000.jpg,0.6027397260273972,44,29
target_001001,mem_images/target_001001.jpg,0.3698630136986301,27,46
target_001002,mem_images/target_001002.jpg,0.5294117647058824,45,40
target_001003,mem_images/target_001003.jpg,0.8333333333333334,70,14
target_001004,mem_images/target_001004.jpg,0.726027397260274,53,20
target_001005,mem_images/target_001005.jpg,0.6617647058823529,45,23
target_001006,mem_images/target_001006.jpg,0.7142857142857143,55,22
target_001007,mem_images/target_001007.jpg,0.56,42,33
target_001008,mem_images/target_001008.jpg,0.78125,50,14
target_001009,mem_images/target_001009.jpg,0.4936708860759494,39,40
target_001010,mem_images/target_001010.jpg,0.7402597402597403,57,20
target_001011,mem_images/target_001011.jpg,0.7283950617283951,59,22
target_001012,mem_images/target_001012.jpg,0.7439024390243902,61,21
target_001013,mem_images/target_001013.jpg,0.8072289156626506,67,16
target_001014,mem_images/target_001014.jpg,0.7386363636363636,65,23
target_001015,mem_images/target_001015.jpg,0.5,35,35
target_001016,mem_images/target_001016.jpg,0.9367088607594937,74,5
target_001017,mem_images/target_001017.jpg,0.6,48,32
target_001018,mem_images/target_001018.jpg,0.8709677419354839,81,12
target_001019,mem_images/target_001019.jpg,0.890625,57,7
target_001020,mem_images/target_001020.jpg,0.7435897435897436,58,20
target_001021,mem_images/target_001021.jpg,0.5866666666666667,44,31
target_001022,mem_images/target_001022.jpg,0.4246575342465753,31,42
target_001023,mem_images/target_001023.jpg,0.8181818181818182,72,16
target_001024,mem_images/target_001024.jpg,0.5483870967741935,34,28
target_001025,mem_images/target_001025.jpg,0.7922077922077922,61,16
target_001026,mem_images/target_001026.jpg,0.5303030303030303,35,31
target_001027,mem_images/target_001027.jpg,0.5454545454545454,48,40
target_001028,mem_images/target_001028.jpg,0.5733333333333334,43,32
target_001029,mem_images/target_001029.jpg,0.8513513513513513,63,11
target_001030,mem_images/target_001030.jpg,0.6363636363636364,49,28
target_001031,mem_images/target_001031.jpg,0.6164383561643836,45,28
target_001032,mem_images/target_001032.jpg,0.6567164179104478,44,23
target_001033,mem_images/target_001033.jpg,0.6,54,36
target_001034,mem_images/target_001034.jpg,0.759493670886076,60,19
target_001035,mem_images/target_001035.jpg,0.55,44,36
target_001036,mem_images/target_001036.jpg,0.7407407407407407,60,21
target_001037,mem_images/target_001037.jpg,0.654320987654321,53,28
target_001038,mem_images/target_001038.jpg,0.5822784810126582,46,33
target_001039,mem_images/target_001039.jpg,0.5441176470588235,37,31
target_001040,mem_images/target_001040.jpg,0.5853658536585366,48,34
target_001041,mem_images/target_001041.jpg,0.5882352941176471,40,28
target_001042,mem_images/target_001042.jpg,0.627906976744186,54,32
target_001043,mem_images/target_001043.jpg,0.8780487804878049,72,10
target_001044,mem_images/target_001044.jpg,0.7317073170731707,60,22
target_001045,mem_images/target_001045.jpg,0.5121951219512195,42,40
target_001046,mem_images/target_001046.jpg,0.868421052631579,66,10
target_001047,mem_images/target_001047.jpg,0.6582278481012658,52,27
target_001048,mem_images/target_001048.jpg,0.6,54,36
target_001049,mem_images/target_001049.jpg,0.7215189873417721,57,22
target_001050,mem_images/target_001050.jpg,0.6666666666666666,46,23
target_001051,mem_images/target_001051.jpg,0.75,63,21
target_001052,mem_images/target_001052.jpg,0.6923076923076923,54,24
target_001053,mem_images/target_001053.jpg,0.5757575757575758,57,42
target_001054,mem_images/target_001054.jpg,0.7804878048780488,64,18
target_001055,mem_images/target_001055.jpg,0.6621621621621622,49,25
target_001056,mem_images/target_001056.jpg,0.6623376623376623,51,26
target_001057,mem_images/target_001057.jpg,0.5063291139240507,40,39
target_001058,mem_images/target_001058.jpg,0.4647887323943662,33,38
target_001059,mem_images/target_001059.jpg,0.5512820512820513,43,35
target_001060,mem_images/target_001060.jpg,0.5888888888888889,53,37
target_001061,mem_images/target_001061.jpg,0.7142857142857143,55,22
target_001062,mem_images/target_001062.jpg,0.8157894736842105,62,14
target_001063,mem_images/target_001063.jpg,0.5802469135802469,47,34
target_001064,mem_images/target_001064.jpg,0.4533333333333333,34,41
target_001065,mem_images/target_001065.jpg,0.8082191780821918,59,14
target_001066,mem_images/target_001066.jpg,0.6666666666666666,52,26
target_001067,mem_images/target_001067.jpg,0.7088607594936709,56,23
target_001068,mem_images/target_001068.jpg,0.6753246753246753,52,25
target_001069,mem_images/target_001069.jpg,0.4411764705882353,30,38
target_001070,mem_images/target_001070.jpg,0.29577464788732394,21,50
target_001071,mem_images/target_001071.jpg,0.6438356164383562,47,26
target_001072,mem_images/target_001072.jpg,0.6547619047619048,55,29
target_001073,mem_images/target_001073.jpg,0.4393939393939394,29,37
target_001074,mem_images/target_001074.jpg,0.6829268292682927,56,26
target_001075,mem_images/target_001075.jpg,0.6521739130434783,45,24
target_001076,mem_images/target_001076.jpg,0.6578947368421053,50,26
target_001077,mem_images/target_001077.jpg,0.8089887640449438,72,17
target_001078,mem_images/target_001078.jpg,0.625,55,33
target_001079,mem_images/target_001079.jpg,0.8247422680412371,80,17
target_001080,mem_images/target_001080.jpg,0.726027397260274,53,20
target_001081,mem_images/target_001081.jpg,0.7228915662650602,60,23
target_001082,mem_images/target_001082.jpg,0.620253164556962,49,30
target_001083,mem_images/target_001083.jpg,0.7789473684210526,74,21
target_001084,mem_images/target_001084.jpg,0.6153846153846154,48,30
target_001085,mem_images/target_001085.jpg,0.7384615384615385,48,17
target_001086,mem_images/target_001086.jpg,0.8987341772151899,71,8
target_001087,mem_images/target_001087.jpg,0.8860759493670886,70,9
target_001088,mem_images/target_001088.jpg,0.6486486486486487,48,26
target_001089,mem_images/target_001089.jpg,0.7428571428571429,52,18
target_001090,mem_images/target_001090.jpg,0.7972972972972973,59,15
target_001091,mem_images/target_001091.jpg,0.6282051282051282,49,29
target_001092,mem_images/target_001092.jpg,0.6219512195121951,51,31
target_001093,mem_images/target_001093.jpg,0.5340909090909091,47,41
target_001094,mem_images/target_001094.jpg,0.7530864197530864,61,20
target_001095,mem_images/target_001095.jpg,0.6835443037974683,54,25
target_001096,mem_images/target_001096.jpg,0.5769230769230769,45,33
target_001097,mem_images/target_001097.jpg,0.8045977011494253,70,17
target_001098,mem_images/target_001098.jpg,0.6282051282051282,49,29
target_001099,mem_images/target_001099.jpg,0.425,34,46
target_001100,mem_images/target_001100.jpg,0.825,66,14
target_001101,mem_images/target_001101.jpg,0.5679012345679012,46,35
target_001102,mem_images/target_001102.jpg,0.38461538461538464,25,40
target_001103,mem_images/target_001103.jpg,0.475,38,42
target_001104,mem_images/target_001104.jpg,0.5675675675675675,42,32
target_001105,mem_images/target_001105.jpg,0.68,51,24
target_001106,mem_images/target_001106.jpg,0.7362637362637363,67,24
target_001107,mem_images/target_001107.jpg,0.7619047619047619,64,20
target_001108,mem_images/target_001108.jpg,0.7142857142857143,70,28
target_001109,mem_images/target_001109.jpg,0.72,54,21
target_001110,mem_images/target_001110.jpg,0.8235294117647058,70,15
target_001111,mem_images/target_001111.jpg,0.8,68,17
target_001112,mem_images/target_001112.jpg,0.6805555555555556,49,23
target_001113,mem_images/target_001113.jpg,0.5769230769230769,45,33
target_001114,mem_images/target_001114.jpg,0.5540540540540541,41,33
target_001115,mem_images/target_001115.jpg,0.47560975609756095,39,43
target_001116,mem_images/target_001116.jpg,0.611764705882353,52,33
target_001117,mem_images/target_001117.jpg,0.4507042253521127,32,39
target_001118,mem_images/target_001118.jpg,0.6805555555555556,49,23
target_001119,mem_images/target_001119.jpg,0.6419753086419753,52,29
target_001120,mem_images/target_001120.jpg,0.3561643835616438,26,47
target_001121,mem_images/target_001121.jpg,0.7435897435897436,58,20
target_001122,mem_images/target_001122.jpg,0.618421052631579,47,29
target_001123,mem_images/target_001123.jpg,0.5822784810126582,46,33
target_001124,mem_images/target_001124.jpg,0.36,27,48
target_001125,mem_images/target_001125.jpg,0.6122448979591837,60,38
target_001126,mem_images/target_001126.jpg,0.5526315789473685,42,34
target_001127,mem_images/target_001127.jpg,0.6712328767123288,49,24
target_001128,mem_images/target_001128.jpg,0.8648648648648649,64,10
target_001129,mem_images/target_001129.jpg,0.7051282051282052,55,23
target_001130,mem_images/target_001130.jpg,0.7105263157894737,54,22
target_001131,mem_images/target_001131.jpg,0.5875,47,33
target_001132,mem_images/target_001132.jpg,0.581081081081081,43,31
target_001133,mem_images/target_001133.jpg,0.7560975609756098,62,20
target_001134,mem_images/target_001134.jpg,0.8076923076923077,63,15
target_001135,mem_images/target_001135.jpg,0.6891891891891891,51,23
target_001136,mem_images/target_001136.jpg,0.8048780487804879,66,16
target_001137,mem_images/target_001137.jpg,0.8865979381443299,86,11
target_001138,mem_images/target_001138.jpg,0.4864864864864865,36,38
target_001139,mem_images/target_001139.jpg,0.4375,35,45
target_001140,mem_images/target_001140.jpg,0.7058823529411765,60,25
target_001141,mem_images/target_001141.jpg,0.42857142857142855,36,48
target_001142,mem_images/target_001142.jpg,0.8309859154929577,59,12
target_001143,mem_images/target_001143.jpg,0.35802469135802467,29,52
target_001144,mem_images/target_001144.jpg,0.676056338028169,48,23
target_001145,mem_images/target_001145.jpg,0.8552631578947368,65,11
target_001146,mem_images/target_001146.jpg,0.40963855421686746,34,49
target_001147,mem_images/target_001147.jpg,0.4268292682926829,35,47
target_001148,mem_images/target_001148.jpg,0.6493506493506493,50,27
target_001149,mem_images/target_001149.jpg,0.3380281690140845,24,47
target_001150,mem_images/target_001150.jpg,0.8674698795180723,72,11
target_001151,mem_images/target_001151.jpg,0.7162162162162162,53,21
target_001152,mem_images/target_001152.jpg,0.8604651162790697,74,12
target_001153,mem_images/target_001153.jpg,0.6351351351351351,47,27
target_001154,mem_images/target_001154.jpg,0.8181818181818182,63,14
target_001155,mem_images/target_001155.jpg,0.8271604938271605,67,14
target_001156,mem_images/target_001156.jpg,0.5384615384615384,42,36
target_001157,mem_images/target_001157.jpg,0.6619718309859155,47,24
target_001158,mem_images/target_001158.jpg,0.8873239436619719,63,8
target_001159,mem_images/target_001159.jpg,0.7971014492753623,55,14
target_001160,mem_images/target_001160.jpg,0.7887323943661971,56,15
target_001161,mem_images/target_001161.jpg,0.7368421052631579,56,20
target_001162,mem_images/target_001162.jpg,0.524390243902439,43,39
target_001163,mem_images/target_001163.jpg,0.6164383561643836,45,28
target_001164,mem_images/target_001164.jpg,0.6585365853658537,54,28
target_001165,mem_images/target_001165.jpg,0.6162790697674418,53,33
target_001166,mem_images/target_001166.jpg,0.675,54,26
target_001167,mem_images/target_001167.jpg,0.8904109589041096,65,8
target_001168,mem_images/target_001168.jpg,0.6307692307692307,41,24
target_001169,mem_images/target_001169.jpg,0.4189189189189189,31,43
target_001170,mem_images/target_001170.jpg,0.7108433734939759,59,24
target_001171,mem_images/target_001171.jpg,0.7142857142857143,55,22
target_001172,mem_images/target_001172.jpg,0.7088607594936709,56,23
target_001173,mem_images/target_001173.jpg,0.618421052631579,47,29
target_001174,mem_images/target_001174.jpg,0.8026315789473685,61,15
target_001175,mem_images/target_001175.jpg,0.5625,45,35
target_001176,mem_images/target_001176.jpg,0.6081081081081081,45,29
target_001177,mem_images/target_001177.jpg,0.6904761904761905,58,26
target_001178,mem_images/target_001178.jpg,0.6716417910447762,45,22
target_001179,mem_images/target_001179.jpg,0.6486486486486487,48,26
target_001180,mem_images/target_001180.jpg,0.7297297297297297,54,20
target_001181,mem_images/target_001181.jpg,0.5714285714285714,44,33
target_001182,mem_images/target_001182.jpg,0.7792207792207793,60,17
target_001183,mem_images/target_001183.jpg,0.8641975308641975,70,11
target_001184,mem_images/target_001184.jpg,0.5135135135135135,38,36
target_001185,mem_images/target_001185.jpg,0.7468354430379747,59,20
target_001186,mem_images/target_001186.jpg,0.8375,67,13
target_001187,mem_images/target_001187.jpg,0.9146341463414634,75,7
target_001188,mem_images/target_001188.jpg,0.7976190476190477,67,17
target_001189,mem_images/target_001189.jpg,0.9156626506024096,76,7
target_001190,mem_images/target_001190.jpg,0.8076923076923077,63,15
target_001191,mem_images/target_001191.jpg,0.8,68,17
target_001192,mem_images/target_001192.jpg,0.625,40,24
target_001193,mem_images/target_001193.jpg,0.8311688311688312,64,13
target_001194,mem_images/target_001194.jpg,0.42857142857142855,39,52
target_001195,mem_images/target_001195.jpg,0.8571428571428571,66,11
target_001196,mem_images/target_001196.jpg,0.7640449438202247,68,21
target_001197,mem_images/target_001197.jpg,0.7228915662650602,60,23
target_001198,mem_images/target_001198.jpg,0.6944444444444444,50,22
target_001199,mem_images/target_001199.jpg,0.821917808219178,60,13
target_001200,mem_images/target_001200.jpg,0.7340425531914894,69,25
target_001201,mem_images/target_001201.jpg,0.8133333333333334,61,14
target_001202,mem_images/target_001202.jpg,0.6710526315789473,51,25
target_001203,mem_images/target_001203.jpg,0.5316455696202531,42,37
target_001204,mem_images/target_001204.jpg,0.7108433734939759,59,24
target_001205,mem_images/target_001205.jpg,0.6376811594202898,44,25
target_001206,mem_images/target_001206.jpg,0.5882352941176471,50,35
target_001207,mem_images/target_001207.jpg,0.6779661016949152,40,19
target_001208,mem_images/target_001208.jpg,0.7761194029850746,52,15
target_001209,mem_images/target_001209.jpg,0.34444444444444444,31,59
target_001210,mem_images/target_001210.jpg,0.5641025641025641,44,34
target_001211,mem_images/target_001211.jpg,0.6578947368421053,50,26
target_001212,mem_images/target_001212.jpg,0.7037037037037037,38,16
target_001213,mem_images/target_001213.jpg,0.8285714285714286,58,12
target_001214,mem_images/target_001214.jpg,0.7215189873417721,57,22
target_001215,mem_images/target_001215.jpg,0.4090909090909091,27,39
target_001216,mem_images/target_001216.jpg,0.7142857142857143,50,20
target_001217,mem_images/target_001217.jpg,0.56,42,33
target_001218,mem_images/target_001218.jpg,0.7349397590361446,61,22
target_001219,mem_images/target_001219.jpg,0.6363636363636364,49,28
target_001220,mem_images/target_001220.jpg,0.5,41,41
target_001221,mem_images/target_001221.jpg,0.8333333333333334,55,11
target_001222,mem_images/target_001222.jpg,0.7183098591549296,51,20
target_001223,mem_images/target_001223.jpg,0.6309523809523809,53,31
target_001224,mem_images/target_001224.jpg,0.7625,61,19
target_001225,mem_images/target_001225.jpg,0.6933333333333334,52,23
target_001226,mem_images/target_001226.jpg,0.5769230769230769,45,33
target_001227,mem_images/target_001227.jpg,0.8831168831168831,68,9
target_001228,mem_images/target_001228.jpg,0.7945205479452054,58,15
target_001229,mem_images/target_001229.jpg,0.6987951807228916,58,25
target_001230,mem_images/target_001230.jpg,0.575,46,34
target_001231,mem_images/target_001231.jpg,0.6986301369863014,51,22
target_001232,mem_images/target_001232.jpg,0.5416666666666666,39,33
target_001233,mem_images/target_001233.jpg,0.6585365853658537,54,28
target_001234,mem_images/target_001234.jpg,0.8024691358024691,65,16
target_001235,mem_images/target_001235.jpg,0.765625,49,15
target_001236,mem_images/target_001236.jpg,0.6341463414634146,52,30
target_001237,mem_images/target_001237.jpg,0.47058823529411764,40,45
target_001238,mem_images/target_001238.jpg,0.5694444444444444,41,31
target_001239,mem_images/target_001239.jpg,0.7534246575342466,55,18
target_001240,mem_images/target_001240.jpg,0.5679012345679012,46,35
target_001241,mem_images/target_001241.jpg,0.7397260273972602,54,19
target_001242,mem_images/target_001242.jpg,0.5733333333333334,43,32
target_001243,mem_images/target_001243.jpg,0.4868421052631579,37,39
target_001244,mem_images/target_001244.jpg,0.7945205479452054,58,15
target_001245,mem_images/target_001245.jpg,0.7066666666666667,53,22
target_001246,mem_images/target_001246.jpg,0.5970149253731343,40,27
target_001247,mem_images/target_001247.jpg,0.6829268292682927,56,26
target_001248,mem_images/target_001248.jpg,0.7446808510638298,70,24
target_001249,mem_images/target_001249.jpg,0.6351351351351351,47,27
target_001250,mem_images/target_001250.jpg,0.7272727272727273,64,24
target_001251,mem_images/target_001251.jpg,0.7945205479452054,58,15
target_001252,mem_images/target_001252.jpg,0.6781609195402298,59,28
target_001253,mem_images/target_001253.jpg,0.4583333333333333,44,52
target_001254,mem_images/target_001254.jpg,0.8493150684931506,62,11
target_001255,mem_images/target_001255.jpg,0.7162162162162162,53,21
target_001256,mem_images/target_001256.jpg,0.797752808988764,71,18
target_001257,mem_images/target_001257.jpg,0.35064935064935066,27,50
target_001258,mem_images/target_001258.jpg,0.4666666666666667,35,40
target_001259,mem_images/target_001259.jpg,0.8275862068965517,72,15
target_001260,mem_images/target_001260.jpg,0.6829268292682927,56,26
target_001261,mem_images/target_001261.jpg,0.72,54,21
target_001262,mem_images/target_001262.jpg,0.8589743589743589,67,11
target_001263,mem_images/target_001263.jpg,0.6049382716049383,49,32
target_001264,mem_images/target_001264.jpg,0.6388888888888888,46,26
target_001265,mem_images/target_001265.jpg,0.7441860465116279,64,22
target_001266,mem_images/target_001266.jpg,0.8125,65,15
target_001267,mem_images/target_001267.jpg,0.7215189873417721,57,22
target_001268,mem_images/target_001268.jpg,0.5217391304347826,48,44
target_001269,mem_images/target_001269.jpg,0.6588235294117647,56,29
target_001270,mem_images/target_001270.jpg,0.8275862068965517,72,15
target_001271,mem_images/target_001271.jpg,0.8024691358024691,65,16
target_001272,mem_images/target_001272.jpg,0.5681818181818182,50,38
target_001273,mem_images/target_001273.jpg,0.6382978723404256,60,34
target_001274,mem_images/target_001274.jpg,0.7468354430379747,59,20
target_001275,mem_images/target_001275.jpg,0.7123287671232876,52,21
target_001276,mem_images/target_001276.jpg,0.6,51,34
target_001277,mem_images/target_001277.jpg,0.5853658536585366,48,34
target_001278,mem_images/target_001278.jpg,0.7721518987341772,61,18
target_001279,mem_images/target_001279.jpg,0.5434782608695652,50,42
target_001280,mem_images/target_001280.jpg,0.573170731707317,47,35
target_001281,mem_images/target_001281.jpg,0.5277777777777778,38,34
target_001282,mem_images/target_001282.jpg,0.7415730337078652,66,23
target_001283,mem_images/target_001283.jpg,0.5217391304347826,36,33
target_001284,mem_images/target_001284.jpg,0.7323943661971831,52,19
target_001285,mem_images/target_001285.jpg,0.7160493827160493,58,23
target_001286,mem_images/target_001286.jpg,0.6829268292682927,56,26
target_001287,mem_images/target_001287.jpg,0.7066666666666667,53,22
target_001288,mem_images/target_001288.jpg,0.6266666666666667,47,28
target_001289,mem_images/target_001289.jpg,0.7710843373493976,64,19
target_001290,mem_images/target_001290.jpg,0.8433734939759037,70,13
target_001291,mem_images/target_001291.jpg,0.7538461538461538,49,16
target_001292,mem_images/target_001292.jpg,0.7634408602150538,71,22
target_001293,mem_images/target_001293.jpg,0.7073170731707317,58,24
target_001294,mem_images/target_001294.jpg,0.627906976744186,54,32
target_001295,mem_images/target_001295.jpg,0.8260869565217391,57,12
target_001296,mem_images/target_001296.jpg,0.6875,44,20
target_001297,mem_images/target_001297.jpg,0.6195652173913043,57,35
target_001298,mem_images/target_001298.jpg,0.8507462686567164,57,10
target_001299,mem_images/target_001299.jpg,0.7534246575342466,55,18
target_001300,mem_images/target_001300.jpg,0.6956521739130435,48,21
target_001301,mem_images/target_001301.jpg,0.6714285714285714,47,23
target_001302,mem_images/target_001302.jpg,0.6666666666666666,48,24
target_001303,mem_images/target_001303.jpg,0.7560975609756098,62,20
target_001304,mem_images/target_001304.jpg,0.6623376623376623,51,26
target_001305,mem_images/target_001305.jpg,0.7142857142857143,65,26
target_001306,mem_images/target_001306.jpg,0.7894736842105263,60,16
target_001307,mem_images/target_001307.jpg,0.6351351351351351,47,27
target_001308,mem_images/target_001308.jpg,0.8554216867469879,71,12
target_001309,mem_images/target_001309.jpg,0.4659090909090909,41,47
target_001310,mem_images/target_001310.jpg,0.8051948051948052,62,15
target_001311,mem_images/target_001311.jpg,0.5280898876404494,47,42
target_001312,mem_images/target_001312.jpg,0.8536585365853658,70,12
target_001313,mem_images/target_001313.jpg,0.7721518987341772,61,18
target_001314,mem_images/target_001314.jpg,0.6417910447761194,43,24
target_001315,mem_images/target_001315.jpg,0.6375,51,29
target_001316,mem_images/target_001316.jpg,0.5974025974025974,46,31
target_001317,mem_images/target_001317.jpg,0.5205479452054794,38,35
target_001318,mem_images/target_001318.jpg,0.7866666666666666,59,16
target_001319,mem_images/target_001319.jpg,0.7142857142857143,55,22
target_001320,mem_images/target_001320.jpg,0.6625,53,27
target_001321,mem_images/target_001321.jpg,0.8604651162790697,74,12
target_001322,mem_images/target_001322.jpg,0.6666666666666666,50,25
target_001323,mem_images/target_001323.jpg,0.6081081081081081,45,29
target_001324,mem_images/target_001324.jpg,0.6705882352941176,57,28
target_001325,mem_images/target_001325.jpg,0.7738095238095238,65,19
target_001326,mem_images/target_001326.jpg,0.7285714285714285,51,19
target_001327,mem_images/target_001327.jpg,0.8208955223880597,55,12
target_001328,mem_images/target_001328.jpg,0.7922077922077922,61,16
target_001329,mem_images/target_001329.jpg,0.625,50,30
target_001330,mem_images/target_001330.jpg,0.6216216216216216,46,28
